time,temp_air,temp_water,humidity,ph,light,salinity,do,co2_air,set_temp_air,set_ph,set_oxygen,target_growth,target_ph,tank_vol,building_vol,growth_len,device_temp_air,device_temp_water,device_light,device_ph_injection,device_nitrogen,device_oxygen,expected_ph_duration,expected_growth,expected_harvest_time
2024-01-06T02:32:00+09:00,34.07,33.11,21.75,11.82,1619.26,-0.71,-0.91,-505.06,29.19,8.5,6.82,5.99,12.59,-275.44,7076.05,53.37,0,1,0,1,0,1,85.81,5.43,2023-09-12T01:05:36+09:00
2024-01-06T02:32:30+09:00,34.22,33.08,21.44,11.84,1596.46,-0.75,-0.95,-507.9,29.16,8.48,6.91,6.13,12.6,-285.05,7098.38,52.71,0,1,1,0,1,0,85.28,5.44,2023-09-12T13:06:06+09:00
2024-01-06T02:33:00+09:00,34.33,33.01,21.65,11.88,1579.9,-0.75,-0.88,-499.54,29.08,8.46,6.96,6.04,12.62,-275.18,7110.39,52.93,0,1,0,0,1,0,86.2,5.47,2023-09-11T20:04:12+09:00
2024-01-06T02:33:30+09:00,34.22,33.02,21.69,11.86,1598.04,-0.72,-0.85,-493.47,29.12,8.46,7.0,5.97,12.66,-270.77,7109.09,53.49,0,0,0,1,0,0,85.22,5.43,2023-09-11T00:52:42+09:00
2024-01-06T02:34:00+09:00,34.36,32.94,21.72,11.83,1585.08,-0.75,-0.83,-497.94,29.03,8.43,7.06,5.93,12.63,-275.33,7090.89,52.53,0,0,0,0,0,1,86.17,5.38,2023-09-10T06:10:00+09:00
2024-01-06T02:34:30+09:00,34.33,32.91,21.39,11.8,1591.11,-0.78,-0.64,-490.18,29.04,8.45,7.15,5.77,12.61,-280.49,7093.02,53.12,0,0,1,0,1,1,86.7,5.3,2023-09-10T06:53:42+09:00
2024-01-06T02:35:00+09:00,34.46,32.88,21.49,11.83,1563.04,-0.79,-0.5,-491.57,29.07,8.47,7.24,5.87,12.61,-275.86,7136.03,53.59,0,0,1,1,0,0,87.59,5.35,2023-09-09T07:37:24+09:00
2024-01-06T02:35:30+09:00,34.32,32.93,21.54,11.8,1578.18,-0.76,-0.32,-497.05,28.99,8.5,7.16,5.89,12.58,-265.86,7144.38,53.88,1,0,1,1,1,0,86.65,5.27,2023-09-09T12:40:18+09:00
2024-01-06T02:36:00+09:00,34.48,32.98,21.42,11.8,1570.16,-0.72,-0.26,-498.69,28.96,8.48,7.18,5.79,12.58,-260.69,7171.69,53.24,0,0,0,0,1,1,87.07,5.22,2023-09-09T21:33:36+09:00
2024-01-06T02:36:30+09:00,34.31,32.9,21.3,11.79,1557.99,-0.72,-0.24,-504.34,29.01,8.48,7.26,5.85,12.59,-269.41,7153.27,52.32,1,0,0,0,0,0,87.88,5.19,2023-09-10T03:48:30+09:00
2024-01-06T02:37:00+09:00,34.3,32.99,21.7,11.77,1575.6,-0.74,-0.36,-509.55,29.1,8.48,7.24,5.98,12.58,-265.81,7127.63,52.81,0,0,0,0,1,0,86.92,5.1,2023-09-10T10:17:48+09:00
2024-01-06T02:37:30+09:00,34.19,33.05,22.11,11.79,1548.88,-0.7,-0.53,-518.27,29.09,8.48,7.22,5.89,12.55,-271.37,7097.67,53.5,0,1,0,0,1,1,86.55,5.14,2023-09-09T17:44:42+09:00
2024-01-06T02:38:00+09:00,34.06,33.01,21.64,11.82,1577.65,-0.7,-0.42,-527.76,29.04,8.51,7.17,5.82,12.58,-265.42,7050.29,52.79,0,0,1,0,1,1,87.12,5.21,2023-09-09T16:47:36+09:00
2024-01-06T02:38:30+09:00,34.16,33.11,21.31,11.8,1568.7,-0.69,-0.32,-528.04,29.05,8.49,7.23,5.94,12.56,-258.6,7064.75,52.64,1,0,1,0,0,1,86.27,5.16,2023-09-09T17:16:54+09:00
2024-01-06T02:39:00+09:00,34.18,33.15,21.31,11.78,1559.21,-0.72,-0.3,-528.17,28.96,8.51,7.23,6.07,12.57,-264.52,7045.58,53.46,0,0,0,1,0,0,85.79,5.14,2023-09-10T10:05:24+09:00
2024-01-06T02:39:30+09:00,34.18,33.18,21.28,11.8,1537.87,-0.74,-0.24,-534.66,28.94,8.53,7.18,5.94,12.53,-266.94,7049.52,53.14,0,1,0,1,1,1,85.58,5.18,2023-09-09T10:49:06+09:00
2024-01-06T02:40:00+09:00,34.02,33.13,20.8,11.76,1549.18,-0.77,-0.27,-540.38,28.97,8.52,7.1,5.78,12.53,-265.91,7033.71,53.63,1,1,1,0,0,0,86.54,5.11,2023-09-09T16:20:48+09:00
2024-01-06T02:40:30+09:00,33.88,33.2,20.71,11.8,1538.62,-0.74,-0.27,-545.59,29.02,8.54,7.0,5.95,12.53,-275.12,7036.23,54.15,0,1,0,1,0,0,85.92,5.2,2023-09-09T16:21:18+09:00
2024-01-06T02:41:00+09:00,33.76,33.26,20.36,11.76,1563.95,-0.72,-0.35,-552.44,29.08,8.55,6.98,5.78,12.49,-267.39,6990.28,53.5,0,0,1,0,0,0,86.5,5.28,2023-09-10T08:26:36+09:00
2024-01-06T02:41:30+09:00,33.64,33.32,20.59,11.79,1557.74,-0.74,-0.35,-549.49,29.1,8.53,7.06,5.87,12.51,-259.97,6964.75,54.44,0,1,1,1,1,0,87.29,5.22,2023-09-10T08:41:30+09:00
2024-01-06T02:42:00+09:00,33.46,33.37,20.97,11.77,1561.24,-0.78,-0.23,-543.94,29.16,8.55,7.15,5.82,12.55,-253.64,6961.09,55.08,1,0,0,1,1,0,87.33,5.32,2023-09-11T08:27:36+09:00
2024-01-06T02:42:30+09:00,33.56,33.45,21.43,11.74,1577.03,-0.77,-0.07,-547.12,29.1,8.56,7.12,5.89,12.52,-247.05,6974.98,54.19,0,0,1,0,0,1,86.82,5.31,2023-09-10T15:54:30+09:00
2024-01-06T02:43:00+09:00,33.71,33.37,21.54,11.77,1556.95,-0.74,-0.13,-550.76,29.06,8.57,7.03,5.85,12.57,-240.95,6971.34,53.55,0,0,0,0,0,0,87.0,5.36,2023-09-11T06:47:48+09:00
2024-01-06T02:43:30+09:00,33.69,33.41,21.56,11.8,1559.28,-0.72,-0.24,-556.59,29.11,8.55,7.02,5.82,12.6,-246.7,6963.67,54.19,1,1,1,0,1,1,86.54,5.36,2023-09-10T18:48:18+09:00
2024-01-06T02:44:00+09:00,33.89,33.49,21.07,11.85,1532.63,-0.73,-0.14,-560.15,29.13,8.53,7.05,6.01,12.55,-251.62,6945.76,54.86,0,0,1,1,0,1,86.19,5.36,2023-09-11T06:20:00+09:00
2024-01-06T02:44:30+09:00,33.87,33.44,21.37,11.89,1505.45,-0.76,0.06,-569.16,29.08,8.51,7.02,6.03,12.57,-249.22,6913.12,54.15,1,1,1,0,0,1,86.75,5.46,2023-09-11T17:37:18+09:00
2024-01-06T02:45:00+09:00,33.7,33.36,21.65,11.84,1526.25,-0.75,0.19,-573.65,29.18,8.52,7.09,6.02,12.6,-246.56,6880.28,53.62,0,0,0,1,0,0,87.22,5.5,2023-09-10T22:25:48+09:00
2024-01-06T02:45:30+09:00,33.75,33.33,22.03,11.89,1504.97,-0.73,-0.0,-566.5,29.28,8.52,7.14,5.9,12.55,-246.64,6858.88,53.81,1,1,1,0,1,1,86.75,5.52,2023-09-10T10:26:18+09:00
2024-01-06T02:46:00+09:00,33.83,33.38,22.17,11.84,1502.1,-0.73,-0.1,-576.04,29.29,8.52,7.13,5.94,12.57,-249.48,6813.8,54.23,0,0,0,0,0,0,86.86,5.62,2023-09-10T21:14:48+09:00
2024-01-06T02:46:30+09:00,33.68,33.37,22.54,11.83,1490.54,-0.7,0.02,-582.63,29.25,8.53,7.19,6.0,12.54,-252.04,6836.18,53.73,1,0,1,0,1,0,87.69,5.54,2023-09-10T03:58:30+09:00
2024-01-06T02:47:00+09:00,33.5,33.32,22.06,11.88,1512.93,-0.71,-0.02,-582.99,29.23,8.55,7.23,6.11,12.5,-249.98,6878.76,54.29,0,1,1,1,1,0,86.91,5.52,2023-09-09T11:54:12+09:00
2024-01-06T02:47:30+09:00,33.39,33.38,22.5,11.9,1518.91,-0.7,-0.21,-587.33,29.19,8.57,7.22,6.01,12.53,-253.05,6838.04,54.01,1,0,1,0,0,1,86.48,5.58,2023-09-10T04:57:06+09:00
2024-01-06T02:48:00+09:00,33.35,33.41,22.88,11.95,1514.65,-0.75,-0.37,-579.65,29.2,8.59,7.28,6.11,12.54,-247.98,6884.72,53.73,1,1,1,0,1,1,85.63,5.58,2023-09-10T10:28:48+09:00
2024-01-06T02:48:30+09:00,33.37,33.46,22.52,11.91,1530.55,-0.78,-0.19,-587.31,29.18,8.59,7.24,5.91,12.59,-242.39,6875.75,53.91,1,0,1,1,1,0,85.2,5.51,2023-09-10T17:55:42+09:00
2024-01-06T02:49:00+09:00,33.53,33.48,22.74,11.95,1552.39,-0.8,-0.28,-577.55,29.27,8.59,7.2,6.01,12.57,-232.93,6886.71,54.36,0,0,1,0,1,1,85.06,5.5,2023-09-10T18:10:36+09:00
2024-01-06T02:49:30+09:00,33.6,33.46,22.83,11.96,1570.72,-0.78,-0.34,-568.99,29.24,8.6,7.24,5.83,12.57,-229.85,6906.24,55.32,0,0,1,0,1,1,85.42,5.46,2023-09-11T11:42:18+09:00
2024-01-06T02:50:00+09:00,33.61,33.42,22.5,11.97,1573.99,-0.82,-0.16,-564.36,29.24,8.61,7.25,5.85,12.54,-233.6,6904.59,55.79,1,1,0,1,1,0,85.54,5.48,2023-09-11T10:45:12+09:00
2024-01-06T02:50:30+09:00,33.8,33.35,22.95,11.99,1551.52,-0.8,-0.23,-567.43,29.18,8.6,7.28,5.88,12.57,-227.12,6896.44,56.02,0,0,1,1,1,1,85.86,5.39,2023-09-12T03:48:06+09:00
2024-01-06T02:51:00+09:00,33.64,33.28,22.93,12.02,1544.28,-0.79,-0.07,-564.69,29.11,8.58,7.26,5.73,12.58,-224.35,6878.83,55.05,0,1,1,0,0,0,86.54,5.33,2023-09-11T12:55:48+09:00
2024-01-06T02:51:30+09:00,33.76,33.3,23.37,12.04,1553.62,-0.8,-0.24,-570.54,29.09,8.57,7.35,5.57,12.63,-231.69,6869.93,54.87,0,0,1,1,1,0,87.43,5.28,2023-09-12T09:49:06+09:00
2024-01-06T02:52:00+09:00,33.83,33.32,23.68,12.04,1575.59,-0.76,-0.22,-573.78,29.05,8.56,7.37,5.72,12.64,-223.66,6885.77,55.03,0,1,0,1,0,1,87.21,5.3,2023-09-11T13:25:36+09:00
2024-01-06T02:52:30+09:00,33.93,33.33,23.2,12.05,1605.12,-0.79,-0.4,-579.3,28.98,8.59,7.39,5.58,12.66,-223.91,6886.5,55.5,0,1,0,1,1,1,88.15,5.35,2023-09-11T06:57:18+09:00
2024-01-06T02:53:00+09:00,33.96,33.26,23.34,12.07,1597.64,-0.76,-0.48,-584.48,28.88,8.61,7.31,5.4,12.62,-220.94,6902.34,56.11,1,0,0,0,0,1,88.63,5.4,2023-09-10T23:31:24+09:00
2024-01-06T02:53:30+09:00,34.05,33.21,23.25,12.04,1614.78,-0.77,-0.54,-575.52,28.95,8.6,7.21,5.3,12.58,-228.57,6873.16,55.74,1,1,1,0,1,1,88.71,5.49,2023-09-11T07:27:06+09:00
2024-01-06T02:54:00+09:00,34.21,33.22,23.01,12.02,1631.32,-0.76,-0.35,-577.93,28.89,8.61,7.21,5.42,12.63,-228.11,6840.08,56.12,0,0,1,0,0,0,87.81,5.53,2023-09-11T12:44:24+09:00
2024-01-06T02:54:30+09:00,34.28,33.2,23.19,11.97,1617.95,-0.75,-0.52,-573.59,28.87,8.62,7.14,5.26,12.66,-233.87,6886.27,56.11,0,1,0,0,0,0,86.83,5.55,2023-09-12T09:37:42+09:00
2024-01-06T02:55:00+09:00,34.15,33.19,23.05,11.92,1634.78,-0.71,-0.61,-576.09,28.86,8.6,7.21,5.1,12.61,-226.55,6853.59,55.12,1,1,1,0,1,0,86.46,5.52,2023-09-11T18:45:24+09:00
2024-01-06T02:55:30+09:00,34.12,33.25,22.8,11.92,1644.17,-0.74,-0.79,-580.89,28.94,8.58,7.24,5.16,12.63,-229.1,6816.01,54.5,1,1,0,1,1,0,87.14,5.55,2023-09-11T18:45:54+09:00
2024-01-06T02:56:00+09:00,33.95,33.2,22.86,11.9,1638.92,-0.77,-0.69,-587.27,28.98,8.56,7.27,5.05,12.61,-220.04,6840.36,53.53,1,1,0,0,0,1,87.58,5.49,2023-09-12T14:41:36+09:00
2024-01-06T02:56:30+09:00,34.01,33.27,22.7,11.94,1663.51,-0.78,-0.55,-582.84,28.91,8.56,7.23,4.99,12.62,-216.27,6851.06,54.3,1,0,0,1,1,1,87.87,5.51,2023-09-12T20:42:06+09:00
2024-01-06T02:57:00+09:00,34.08,33.22,23.03,11.96,1681.9,-0.78,-0.62,-579.17,28.91,8.57,7.33,5.09,12.64,-212.84,6854.98,53.88,0,1,1,0,1,0,87.89,5.47,2023-09-13T05:06:36+09:00
2024-01-06T02:57:30+09:00,33.96,33.22,23.5,11.94,1687.12,-0.73,-0.56,-576.08,28.96,8.55,7.4,5.24,12.6,-222.11,6851.75,54.01,1,0,1,0,0,1,87.56,5.55,2023-09-12T07:59:54+09:00
2024-01-06T02:58:00+09:00,33.77,33.12,23.88,11.89,1672.05,-0.76,-0.41,-574.79,29.01,8.53,7.34,5.08,12.57,-217.04,6901.55,53.23,0,0,0,0,0,1,88.46,5.56,2023-09-12T10:24:24+09:00
2024-01-06T02:58:30+09:00,33.78,33.03,24.31,11.92,1686.5,-0.72,-0.53,-582.67,29.0,8.52,7.29,4.97,12.54,-220.44,6940.7,53.27,1,1,0,0,0,1,88.27,5.65,2023-09-13T02:58:30+09:00
2024-01-06T02:59:00+09:00,33.81,33.07,24.2,11.9,1689.94,-0.73,-0.48,-586.83,28.92,8.54,7.37,4.87,12.54,-214.84,6953.11,54.23,1,0,0,0,0,0,88.93,5.65,2023-09-12T17:08:36+09:00
2024-01-06T02:59:30+09:00,33.81,33.1,24.21,11.94,1694.82,-0.68,-0.62,-580.37,28.91,8.51,7.46,4.8,12.53,-206.61,6954.01,54.04,0,1,0,0,1,0,88.52,5.68,2023-09-12T20:45:06+09:00
2024-01-06T03:00:00+09:00,33.66,33.05,23.92,11.92,1686.13,-0.68,-0.66,-572.36,28.86,8.49,7.54,4.76,12.51,-216.49,6978.05,53.7,0,0,1,0,0,1,88.94,5.68,2023-09-12T06:21:36+09:00
2024-01-06T03:00:30+09:00,33.5,32.99,24.08,11.92,1677.03,-0.71,-0.76,-573.8,28.78,8.47,7.6,4.87,12.54,-208.2,6951.27,54.25,0,1,1,1,1,0,89.59,5.66,2023-09-13T05:10:06+09:00
2024-01-06T03:01:00+09:00,33.54,32.99,24.26,11.91,1675.96,-0.7,-0.91,-583.36,28.68,8.49,7.63,4.9,12.53,-205.0,6984.56,54.69,1,0,0,0,0,1,90.46,5.73,2023-09-12T16:41:48+09:00
2024-01-06T03:01:30+09:00,33.47,33.02,24.65,11.91,1701.58,-0.74,-1.0,-593.1,28.76,8.51,7.71,5.01,12.57,-211.41,7006.25,55.34,0,1,1,1,0,0,91.42,5.82,2023-09-12T04:56:42+09:00
2024-01-06T03:02:00+09:00,33.46,32.99,24.74,11.94,1715.99,-0.77,-1.06,-599.13,28.66,8.52,7.64,4.89,12.54,-218.98,6976.16,54.74,0,0,1,1,0,0,91.45,5.88,2023-09-13T02:04:24+09:00
2024-01-06T03:02:30+09:00,33.38,32.91,25.15,11.97,1689.1,-0.81,-1.09,-608.04,28.66,8.5,7.55,4.93,12.55,-213.35,6977.7,55.05,1,0,1,1,1,0,90.89,5.89,2023-09-13T01:21:42+09:00
2024-01-06T03:03:00+09:00,33.22,32.81,24.79,11.97,1681.24,-0.81,-1.04,-605.91,28.62,8.49,7.48,4.86,12.53,-216.67,6968.91,54.91,0,1,1,1,0,0,91.46,5.94,2023-09-12T16:58:12+09:00
2024-01-06T03:03:30+09:00,33.09,32.8,24.6,11.93,1677.72,-0.79,-1.13,-611.61,28.68,8.48,7.56,4.79,12.53,-214.9,6952.56,54.73,1,1,0,1,0,1,91.69,5.92,2023-09-13T14:34:42+09:00
2024-01-06T03:04:00+09:00,33.19,32.84,24.85,11.92,1701.74,-0.75,-1.17,-609.34,28.68,8.49,7.63,4.79,12.48,-213.86,6917.86,55.59,1,0,1,1,0,0,91.43,6.01,2023-09-14T00:54:24+09:00
2024-01-06T03:04:30+09:00,33.29,32.91,25.2,11.96,1683.57,-0.73,-1.25,-611.5,28.63,8.52,7.56,4.69,12.49,-214.49,6940.6,56.31,0,0,1,1,1,0,91.03,5.99,2023-09-13T06:54:54+09:00
2024-01-06T03:05:00+09:00,33.12,32.94,25.18,11.94,1669.7,-0.74,-1.09,-609.19,28.7,8.54,7.58,4.82,12.54,-220.9,6938.11,57.26,1,1,0,0,1,1,90.78,5.99,2023-09-12T21:05:00+09:00
2024-01-06T03:05:30+09:00,33.16,33.03,25.18,11.98,1675.43,-0.77,-1.06,-606.35,28.75,8.54,7.63,4.82,12.55,-226.29,6934.96,56.91,0,0,0,1,1,0,90.38,6.02,2023-09-12T14:36:42+09:00
2024-01-06T03:06:00+09:00,33.02,33.07,25.19,11.98,1695.06,-0.75,-0.96,-616.05,28.74,8.54,7.72,4.85,12.52,-217.35,6923.99,57.13,1,0,1,0,1,1,90.4,6.08,2023-09-13T11:30:00+09:00
2024-01-06T03:06:30+09:00,32.97,33.06,24.95,11.93,1669.69,-0.73,-0.89,-619.07,28.81,8.55,7.8,4.74,12.55,-217.63,6949.89,57.23,1,0,0,1,0,1,90.35,6.1,2023-09-13T07:40:06+09:00
2024-01-06T03:07:00+09:00,32.97,33.15,25.45,11.9,1640.59,-0.69,-0.74,-619.71,28.88,8.54,7.86,4.62,12.53,-213.68,6979.83,56.42,0,1,1,1,0,1,90.52,6.16,2023-09-13T05:31:00+09:00
2024-01-06T03:07:30+09:00,33.16,33.24,25.23,11.91,1613.31,-0.7,-0.66,-617.72,28.81,8.51,7.89,4.78,12.49,-205.25,6987.55,56.19,0,0,1,0,1,0,90.13,6.11,2023-09-13T00:14:42+09:00
2024-01-06T03:08:00+09:00,33.07,33.24,24.74,11.89,1592.7,-0.72,-0.76,-624.62,28.77,8.52,7.89,4.59,12.49,-214.49,6968.02,55.72,1,1,1,1,0,0,90.52,6.14,2023-09-13T17:17:36+09:00
2024-01-06T03:08:30+09:00,33.09,33.17,24.38,11.9,1610.54,-0.74,-0.79,-616.15,28.84,8.54,7.92,4.77,12.52,-223.99,6987.79,56.45,0,1,1,0,1,1,90.79,6.15,2023-09-13T23:18:06+09:00
2024-01-06T03:09:00+09:00,33.12,33.23,24.44,11.88,1595.69,-0.78,-0.64,-609.08,28.74,8.52,7.89,4.77,12.52,-219.57,6974.72,55.83,0,1,0,0,0,0,90.73,6.16,2023-09-13T03:23:24+09:00
2024-01-06T03:09:30+09:00,33.28,33.19,24.9,11.86,1596.65,-0.76,-0.5,-601.96,28.65,8.5,7.88,4.66,12.51,-224.74,6998.62,56.34,1,0,0,0,0,0,91.42,6.2,2023-09-12T06:02:18+09:00
2024-01-06T03:10:00+09:00,33.28,33.24,25.32,11.9,1617.0,-0.77,-0.38,-601.82,28.64,8.49,7.8,4.7,12.53,-233.18,7035.83,55.55,1,0,1,1,1,0,90.92,6.16,2023-09-11T14:41:12+09:00
2024-01-06T03:10:30+09:00,33.17,33.29,25.35,11.94,1617.72,-0.75,-0.32,-604.14,28.65,8.52,7.78,4.63,12.57,-242.85,7069.08,55.62,0,1,1,0,0,1,90.51,6.16,2023-09-10T15:10:30+09:00
2024-01-06T03:11:00+09:00,33.28,33.27,25.43,11.97,1608.88,-0.79,-0.4,-595.46,28.57,8.53,7.82,4.52,12.59,-236.83,7036.89,54.76,0,1,1,1,0,0,90.72,6.06,2023-09-10T21:11:00+09:00
2024-01-06T03:11:30+09:00,33.16,33.25,25.51,12.0,1608.25,-0.83,-0.28,-588.62,28.62,8.51,7.88,4.33,12.64,-230.39,7061.6,55.21,1,0,0,0,1,0,91.14,5.97,2023-09-09T23:49:54+09:00
2024-01-06T03:12:00+09:00,33.09,33.23,25.43,12.04,1620.15,-0.87,-0.11,-588.53,28.56,8.5,7.92,4.22,12.69,-227.93,7073.07,54.97,1,1,0,1,1,1,91.43,5.94,2023-09-09T16:24:00+09:00
2024-01-06T03:12:30+09:00,33.06,33.21,25.74,12.06,1639.61,-0.9,-0.23,-587.96,28.61,8.48,7.97,4.34,12.64,-232.83,7069.82,54.7,0,1,0,1,0,0,90.89,5.97,2023-09-10T12:34:06+09:00
2024-01-06T03:13:00+09:00,33.17,33.26,25.59,12.06,1653.83,-0.86,-0.25,-584.24,28.58,8.47,7.94,4.4,12.67,-232.67,7107.54,55.07,0,1,1,0,0,0,90.47,5.91,2023-09-10T13:32:12+09:00
2024-01-06T03:13:30+09:00,33.23,33.32,25.23,12.06,1625.38,-0.9,-0.29,-591.9,28.67,8.47,7.96,4.4,12.63,-240.39,7148.69,54.38,1,1,1,0,0,1,91.32,5.98,2023-09-10T17:08:42+09:00
2024-01-06T03:14:00+09:00,33.29,33.41,25.27,12.08,1612.14,-0.91,-0.45,-600.8,28.58,8.45,7.92,4.4,12.62,-243.39,7187.49,55.32,0,0,0,1,0,1,90.78,6.02,2023-09-11T08:16:24+09:00
2024-01-06T03:14:30+09:00,33.25,33.51,24.96,12.04,1583.6,-0.87,-0.51,-598.95,28.59,8.45,8.02,4.52,12.62,-249.33,7140.62,55.59,0,1,0,0,0,0,90.4,6.01,2023-09-11T05:09:42+09:00
2024-01-06T03:15:00+09:00,33.3,33.56,25.39,12.06,1604.78,-0.85,-0.64,-600.28,28.54,8.44,8.05,4.57,12.61,-256.66,7136.44,55.22,1,1,1,0,0,0,89.91,5.91,2023-09-10T13:48:36+09:00
2024-01-06T03:15:30+09:00,33.16,33.64,25.21,12.07,1607.29,-0.87,-0.79,-606.25,28.61,8.42,8.0,4.72,12.56,-251.66,7144.76,54.84,0,1,1,0,0,0,89.82,5.81,2023-09-09T20:46:42+09:00
2024-01-06T03:16:00+09:00,33.06,33.56,25.63,12.04,1625.87,-0.88,-0.97,-598.98,28.56,8.41,7.97,4.67,12.55,-241.87,7121.15,54.48,1,1,0,0,0,1,89.94,5.73,2023-09-09T04:28:00+09:00
2024-01-06T03:16:30+09:00,32.87,33.57,25.45,12.01,1596.08,-0.86,-0.99,-601.83,28.52,8.41,7.92,4.86,12.57,-248.48,7160.29,54.57,1,1,1,1,0,1,90.52,5.73,2023-09-09T18:23:42+09:00
2024-01-06T03:17:00+09:00,33.01,33.51,25.3,12.01,1576.14,-0.86,-0.8,-608.6,28.54,8.42,7.88,4.86,12.6,-250.85,7147.32,54.48,0,1,0,0,0,0,90.4,5.66,2023-09-10T10:14:36+09:00
2024-01-06T03:17:30+09:00,33.02,33.46,25.47,12.02,1552.89,-0.89,-0.79,-614.38,28.45,8.39,7.94,4.73,12.61,-245.75,7179.04,54.2,0,0,0,0,0,1,90.13,5.64,2023-09-09T23:27:06+09:00
2024-01-06T03:18:00+09:00,33.17,33.38,25.1,11.99,1576.15,-0.93,-0.7,-605.3,28.52,8.42,7.88,4.64,12.63,-252.62,7192.39,55.07,0,1,0,0,1,1,90.89,5.73,2023-09-10T00:39:36+09:00
2024-01-06T03:18:30+09:00,33.15,33.29,25.46,11.97,1589.47,-0.97,-0.53,-600.29,28.45,8.43,7.96,4.77,12.59,-245.27,7171.13,55.01,0,0,0,0,1,1,91.03,5.71,2023-09-09T03:32:54+09:00
2024-01-06T03:19:00+09:00,33.03,33.37,25.85,11.98,1572.22,-0.94,-0.58,-601.87,28.42,8.41,7.94,4.84,12.61,-243.62,7156.86,55.2,0,1,0,0,0,1,90.64,5.66,2023-09-09T19:38:12+09:00
2024-01-06T03:19:30+09:00,32.92,33.36,25.4,11.95,1585.81,-0.91,-0.5,-610.54,28.46,8.44,8.0,4.89,12.59,-235.06,7121.16,54.84,1,0,0,1,0,1,90.86,5.72,2023-09-09T09:48:18+09:00
2024-01-06T03:20:00+09:00,33.02,33.45,25.16,11.91,1577.91,-0.87,-0.37,-619.11,28.55,8.45,7.93,4.9,12.6,-226.37,7079.52,55.59,1,1,0,1,0,1,89.93,5.72,2023-09-10T04:03:12+09:00
2024-01-06T03:20:30+09:00,32.95,33.5,24.95,11.86,1553.18,-0.89,-0.28,-613.17,28.51,8.42,7.96,4.99,12.58,-217.96,7127.34,55.18,0,1,1,1,0,0,90.59,5.73,2023-09-09T21:34:54+09:00
2024-01-06T03:21:00+09:00,32.75,33.53,25.24,11.82,1536.72,-0.88,-0.09,-608.53,28.5,8.43,8.05,5.08,12.57,-227.1,7153.28,56.04,1,0,0,1,1,1,89.6,5.78,2023-09-09T01:25:48+09:00
2024-01-06T03:21:30+09:00,32.92,33.62,25.33,11.86,1512.32,-0.89,0.0,-598.98,28.46,8.44,8.04,4.99,12.6,-228.53,7172.98,56.47,0,1,1,1,0,1,88.88,5.77,2023-09-09T21:21:30+09:00
2024-01-06T03:22:00+09:00,32.84,33.55,25.36,11.88,1502.72,-0.88,-0.02,-602.41,28.51,8.46,7.97,4.88,12.56,-219.28,7179.84,56.66,0,1,0,0,0,1,89.57,5.78,2023-09-09T05:46:00+09:00
2024-01-06T03:22:30+09:00,32.84,33.52,25.28,11.86,1480.14,-0.91,-0.11,-608.37,28.43,8.46,7.93,5.08,12.6,-211.84,7218.6,57.31,0,1,0,0,1,0,88.7,5.75,2023-09-09T22:48:54+09:00
2024-01-06T03:23:00+09:00,32.65,33.46,25.7,11.9,1479.07,-0.95,-0.01,-610.4,28.35,8.46,8.03,4.89,12.65,-205.5,7178.77,57.27,0,1,0,1,1,1,89.37,5.7,2023-09-10T11:18:12+09:00
2024-01-06T03:23:30+09:00,32.56,33.49,25.68,11.93,1461.47,-0.93,-0.04,-619.69,28.38,8.47,8.12,4.71,12.68,-208.14,7210.05,57.65,0,0,1,0,1,1,89.35,5.8,2023-09-09T14:54:42+09:00
2024-01-06T03:24:00+09:00,32.7,33.56,26.15,11.93,1483.75,-0.89,-0.12,-619.55,28.39,8.45,8.05,4.58,12.66,-209.93,7207.36,58.28,1,0,1,0,0,1,88.7,5.84,2023-09-09T21:24:00+09:00
2024-01-06T03:24:30+09:00,32.76,33.52,26.15,11.93,1468.18,-0.9,-0.04,-610.24,28.31,8.43,7.99,4.72,12.67,-207.62,7192.23,57.86,0,0,1,1,0,1,88.45,5.75,2023-09-09T23:48:30+09:00
2024-01-06T03:25:00+09:00,32.71,33.47,26.44,11.92,1492.54,-0.85,0.09,-610.64,28.28,8.46,7.91,4.89,12.64,-204.88,7220.18,57.0,0,0,0,1,0,1,89.37,5.76,2023-09-09T13:44:12+09:00
2024-01-06T03:25:30+09:00,32.61,33.48,26.61,11.92,1509.35,-0.82,-0.09,-612.38,28.32,8.47,7.87,5.08,12.69,-203.0,7208.97,57.82,0,0,1,0,0,1,88.52,5.71,2023-09-08T14:42:18+09:00
2024-01-06T03:26:00+09:00,32.49,33.52,26.67,11.97,1524.49,-0.77,-0.13,-603.64,28.37,8.45,7.78,4.92,12.68,-212.32,7220.57,58.56,0,1,0,0,1,1,87.52,5.77,2023-09-08T06:33:12+09:00
2024-01-06T03:26:30+09:00,32.66,33.6,26.52,12.0,1517.74,-0.78,-0.0,-600.65,28.28,8.43,7.82,5.05,12.66,-209.78,7265.51,58.08,0,1,0,1,0,1,88.19,5.86,2023-09-07T08:28:54+09:00
2024-01-06T03:27:00+09:00,32.71,33.53,26.37,12.0,1513.7,-0.77,0.12,-594.82,28.3,8.44,7.79,4.96,12.66,-213.85,7252.39,58.32,1,1,1,0,0,1,87.41,5.84,2023-09-06T15:55:48+09:00
